AC_POWER
1073.0533333333333
1253.057143
0.0
0.0
0.0
0.0
0.0
158.29333333333335
693.7125
0.0
0.0
703.8500000000001
1038.1625
0.0
0.0
188.875
230.2125
0.0
0.0
0.0
507.86
831.875
0.0
1035.071429
335.42666666666673
0.0
0.0
649.1
0.0
909.06
0.0
321.5857143
1211.1600000000003
0.0
103.95714285714288
0.0
405.1875
0.0
157.3875
0.0
0.0
47.44
99.47857142857143
456.3571429
428.0285714
0.0
0.0
0.0
689.3428571
518.3466666666667
382.37333333333333
25.57999999999999
1040.785714
0.0
0.0
955.3
0.0
587.9571429
306.4
0.0
0.0
0.0
0.0
238.8571429
0.0
64.02666666666667
0.0
356.5866666666667
0.0
1287.3
0.0
1361.35
307.8
539.9
251.9533333333333
0.0
0.0
115.325
0.0
0.0
0.0
0.0
0.0
0.0
1124.4000000000003
41.775
0.0
0.0
0.0
0.0
173.6
0.0
0.0
303.06666666666666
63.525
450.7125
0.0
0.0
0.0
0.0
0.0
832.125
0.0
0.0
0.0
0.0
0.0
282.64
0.0
98.29333333333331
0.0
0.0
1131.725
0.0
62.65
527.9999999999999
0.0
447.675
1.2533333333333334
0.0
0.0
174.775
1121.3142857142857
0.0
0.0
320.5875
0.0
497.2857143
62.4125
668.6933333333334
302.85
1245.5875
884.8333333333333
877.2857143
0.0
295.5428571
0.0
0.0
0.0
765.3571429
0.0
0.0
153.025
0.0
18.2
526.9666666666666
0.0
0.0
0.0
79.91428571
568.225
736.3133333333334
1276.4266666666667
0.0
236.19333333333336
0.0
0.0
194.60666666666663
0.0
60.25714285714286
0.0
0.0
938.6857143
875.9375
0.0
447.42666666666656
0.0
0.0
0.0
37.52666666666667
0.0
0.0
5.9
477.0866666666666
1111.2928571428574
630.675
84.59333333333333
0.0
217.76
256.0285714285714
82.95
25.975
0.0
0.0
332.72
0.0
836.4642857142856
21.9375
286.9066666666667
0.0
0.0
0.0
0.0
339.81333333333333
0.0
178.07333333333335
572.9866666666666
0.0
997.4428571
0.0
684.58
56.67142857
846.7714286
0.0
343.66
279.57142857142856
908.2214285714285
0.0
139.7142857
0.0
0.0
0.0
0.0
0.0
0.0
2.3933333333333326
112.4625
169.7571429
0.0
122.13571428571429
67.05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
517.6625
0.0
0.0
177.21333333333334
41.67999999999999
0.0
642.5
0.0
0.0
0.0
0.0
0.0
0.0
783.7
0.0
0.0
201.23571428571427
0.0
537.7375
428.5866666666667
141.56
0.0
67.49333333333334
0.0
0.0
0.0
405.1375
0.0
6.553333333333334
0.0
0.0
0.0
892.4133333333333
777.1
0.0
0.0
935.2375
0.0
0.0
9.0
0.0
0.0
37.52857143
0.0
0.0
0.0
0.0
633.5428571
0.0
788.7571429
0.0
0.0
1226.771429
110.1285714
1217.8
1165.8642857142854
0.0
0.0
169.1571429
21.1625
69.15714286
0.0
0.0
763.2266666666667
0.0
0.0
0.0
799.4125
742.4375
0.0
946.275
807.0599999999998
0.0
0.0
821.2
352.87333333333333
723.3866666666665
0.0
0.0
0.0
602.1625
791.875
0.0
614.2266666666666
826.275
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
388.1142857
654.675
255.7
0.0
0.0
0.0
101.25333333333332
0.0
0.0
0.0
386.0375
0.0
0.0
0.0
0.0
594.8333333333335
828.4666667
421.3125
0.0
0.0
897.1733333333334
0.0
392.71333333333337
992.8214285714284
22.83333333333333
271.35
0.0
92.7875
417.3285714
1088.4375
1005.671429
313.35
0.0
254.87692307692308
460.4933333333333
133.6625
0.0
183.0428571
0.0
0.0
1296.2875
0.0
0.0
0.0
725.2875
0.5266666666666666
931.675
735.5714286
968.0466666666669
0.0
1272.171429
0.0
0.0
29.32857143
0.0
0.0
0.0
631.52
355.9375
751.4357142857142
94.97142857
383.1285714
637.5625
734.1714286
179.3
477.44
0.0
0.0
0.0
856.9733333333332
977.3875
1276.3266666666666
0.0
655.9
0.0
0.0
0.0
0.0
33.45714286
387.5285714
0.0
0.0
0.0
927.5714286
0.0
0.0
149.65333333333334
1143.78
1238.253333333333
0.0
0.0
0.0
500.3875
181.0142857
0.0
0.0
767.9599999999998
329.70000000000005
0.0
1203.8642857142856
0.0
0.0
612.4
78.06666666666666
0.0
0.0
0.0
1133.1
1032.6133333333332
0.0
194.5714286
1318.357143
519.6428571
0.0
170.9714286
125.72
521.3714286
57.8
0.0
1172.42
697.0285714
0.0
14.207142857142856
0.0
0.0
163.3714286
1120.7625
0.0
0.0
928.4933333333331
0.0
110.4625
0.0
0.0
0.0
0.0
0.0
905.1714286
933.5875
404.21428571428567
97.8375
880.8800000000001
0.0
0.0
753.55
930.0866666666668
0.0
434.9857142857143
0.0
0.0
0.0
396.7125
952.3933333333332
0.0
673.1
999.0125
26.41428571
977.7533333333331
0.0
140.52142857142854
0.0
455.20666666666665
0.0
0.0
936.0799999999998
846.3
498.7
0.0
681.3
0.0
0.0
534.78
0.0
938.2142857
0.0
662.4466666666666
727.6142857
244.725
0.0
0.0
283.78
0.0
0.0
1164.475
1186.986666666667
31.706666666666667
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1139.6866666666665
0.0
0.0
1.8333333333333333
603.7200000000001
0.0
5.133333333333333
0.0
903.2571429
0.0
0.0
675.1733333333333
802.4142857142856
124.94666666666669
0.0
340.35
0.0
0.0
0.0
0.0
64.10000000000001
658.66
297.8
69.29999999999998
83.25
407.1875
125.5
0.0
359.575
0.0
1241.042857
238.6733333333333
49.76666666666666
0.0
76.58666666666667
1158.6666666666667
649.3375
0.0
200.3142857
829.6857143
0.0
195.02857142857144
326.6499999999999
0.0
0.0
378.89333333333326
0.0
0.0
0.0
